id,dep_delayed_15min
6787,0.32624796
6788,0.0738338
6789,0.07427467
6790,0.49813363
6791,0.12025732
6792,0.34928444
6793,0.06334621
6794,0.031998917
6795,0.2427656
6796,0.31068715
6797,0.23357189
6798,0.24447198
6799,0.18801814
6800,0.29407576
6801,0.3046819
6802,0.06776106
6803,0.10925467
6804,0.21750031
6805,0.2547374
6806,0.3096934
6807,0.16415836
6808,0.036630742
6809,0.11716642
6810,0.07495319
6811,0.15415457
6812,0.12202137
6813,0.23738724
6814,0.16415836
6815,0.22399186
6816,0.08477657
6817,0.11865137
6818,0.059034433
6819,0.309784
6820,0.23357189
6821,0.2164219
6822,0.2866176
6823,0.18956883
6824,0.29128024
6825,0.11700522
6826,0.027045222
6827,0.08878468
6828,0.3267437
6829,0.13021877
6830,0.033856083
6831,0.025992688
6832,0.30050007
6833,0.012586732
6834,0.21750031
6835,0.21557237
6836,0.27157223
6837,0.19321768
6838,0.24268554
6839,0.26620921
6840,0.020064835
6841,0.08477657
6842,0.21201019
6843,0.3658976
6844,0.20815091
6845,0.42468756
6846,0.3420517
6847,0.21750031
6848,0.06376091
6849,0.21391498
6850,0.064839944
6851,0.21750031
6852,0.1851761
6853,0.24484383
6854,0.08352372
6855,0.30050007
6856,0.14005262
6857,0.11017419
6858,0.1851761
6859,0.16835234
6860,0.16031015
6861,0.46927562
6862,0.3331
6863,0.2858525
6864,0.06704986
6865,0.23738724
6866,0.07176639
6867,0.13330145
6868,0.22575675
6869,0.091531456
6870,0.20867313
6871,0.010352595
6872,0.22575675
6873,0.309784
6874,0.13239075
6875,0.29471365
6876,0.23079495
6877,0.25666443
6878,0.2745647
6879,0.21840656
6880,0.2502107
6881,0.13330145
6882,0.10725708
6883,0.3293245
6884,0.18311816
6885,0.1603403
6886,0.11764814
6887,0.08003705
6888,0.16425206
6889,0.20815091
6890,0.21750031
6891,0.08778748
6892,0.079002075
6893,0.24863109
6894,0.07651186
6895,0.111225314
6896,0.02272166
6897,0.111225314
6898,0.2684351
6899,0.14232308
6900,0.19246578
6901,0.25503054
6902,0.24707447
6903,0.06704986
6904,0.20867313
6905,0.06776106
6906,0.36433387
6907,0.209905
6908,0.15022221
6909,0.13021877
6910,0.07485644
6911,0.08495952
6912,0.20815091
6913,0.08352372
6914,0.031998917
6915,0.22575675
6916,0.21537
6917,0.030786725
6918,0.1749868
6919,0.25217697
6920,0.2684351
6921,0.066448525
6922,0.08575134
6923,0.24863109
6924,0.32517514
6925,0.21219435
6926,0.18884614
6927,0.303818
6928,0.55212146
6929,0.13330145
6930,0.1643361
6931,0.20629787
6932,0.08878468
6933,0.10880793
6934,0.06704986
6935,0.32355115
6936,0.3226863
6937,0.16415836
6938,0.14274289
6939,0.08352372
6940,0.18678384
6941,0.010352595
6942,0.14645989
6943,0.20955761
6944,0.21750031
6945,0.23535128
6946,0.25217697
6947,0.25217697
6948,0.17560592
6949,0.13710915
6950,0.34673804
6951,0.29612875
6952,0.17441867
6953,0.21219435
6954,0.21584405
6955,0.18801814
6956,0.12668093
6957,0.24191755
6958,0.23738724
6959,0.13330145
6960,0.13174398
6961,0.36433387
6962,0.11593012
6963,0.20418891
6964,0.18087389
6965,0.24484383
6966,0.21645272
6967,0.12806319
6968,0.29471365
6969,0.113665
6970,0.29128024
6971,0.091712326
6972,0.012381411
6973,0.2190207
6974,0.030576028
6975,0.19246578
6976,0.32184157
6977,0.21333116
6978,0.3420517
6979,0.1637028
6980,0.2684351
6981,0.385591
6982,0.036384974
6983,0.14005262
6984,0.13514185
6985,0.28319836
6986,0.15757869
6987,0.21391498
6988,0.13710915
6989,0.11700522
6990,0.21699694
6991,0.30710435
6992,0.23738724
6993,0.13174398
6994,0.24863109
6995,0.20815091
6996,0.18936245
6997,0.21750031
6998,0.06704986
6999,0.025992688
7000,0.1600593
7001,0.2447681
7002,0.1600593
7003,0.23543654
7004,0.21219435
7005,0.37035915
7006,0.3181895
7007,0.19246578
7008,0.18147725
7009,0.01584699
7010,0.1938706
7011,0.26230308
7012,0.18943848
7013,0.18087389
7014,0.010352595
7015,0.20629787
7016,0.17415032
7017,0.23099847
7018,0.111225314
7019,0.22143777
7020,0.24582548
7021,0.3046819
7022,0.09923002
7023,0.4529673
7024,0.2547374
7025,0.36544013
7026,0.023286972
7027,0.20867313
7028,0.25923368
7029,0.1852932
7030,0.28893027
7031,0.22074693
7032,0.18500265
7033,0.21557237
7034,0.15600409
7035,0.07427467
7036,0.07495319
7037,0.20629787
7038,0.06776106
7039,0.33596277
7040,0.21537
7041,0.03226634
7042,0.030599555
7043,0.3284908
7044,0.08040426
7045,0.12202137
7046,0.21750031
7047,0.07575726
7048,0.119731076
7049,0.21584405
7050,0.032621495
7051,0.06636786
7052,0.1600593
7053,0.2684351
7054,0.18087389
7055,0.2447681
7056,0.11307857
7057,0.2858525
7058,0.18613955
7059,0.13710915
7060,0.31564087
7061,0.21750031
7062,0.0317832
7063,0.065367624
7064,0.15022221
7065,0.24660182
7066,0.2427656
7067,0.21448202
7068,0.16415836
7069,0.065795794
7070,0.027045222
7071,0.21219435
7072,0.23738724
7073,0.13710915
7074,0.22575675
7075,0.030325044
7076,0.3500967
7077,0.10216081
7078,0.1749868
7079,0.25425142
7080,0.2866176
7081,0.21557237
7082,0.034513507
7083,0.22937739
7084,0.075716265
7085,0.21584405
7086,0.24582548
7087,0.5866678
7088,0.013777244
7089,0.14407028
7090,0.14997834
7091,0.5676164
7092,0.12629835
7093,0.03226634
7094,0.111225314
7095,0.23738724
7096,0.065367624
7097,0.28106973
7098,0.033628277
7099,0.16425206
7100,0.13459025
7101,0.23129293
7102,0.24723358
7103,0.12267855
7104,0.19246578
7105,0.02590387
7106,0.2557189
7107,0.13368127
7108,0.17441867
7109,0.08652041
7110,0.2557189
7111,0.2547374
7112,0.03253752
7113,0.07801721
7114,0.27157223
7115,0.28319836
7116,0.24734746
7117,0.087045565
7118,0.21840656
7119,0.19999243
7120,0.440594
7121,0.23129293
7122,0.15423417
7123,0.0738338
7124,0.4954523
7125,0.29471365
7126,0.24723358
7127,0.02303899
7128,0.3420517
7129,0.13710915
7130,0.24863109
7131,0.03413848
7132,0.39354092
7133,0.064839944
7134,0.18113849
7135,0.34772244
7136,0.19246578
7137,0.24169645
7138,0.13223903
7139,0.14393654
7140,0.23398413
7141,0.12110452
7142,0.01584699
7143,0.22011141
7144,0.08878468
7145,0.22125629
7146,0.18149447
7147,0.37169203
7148,0.032435503
7149,0.26387414
7150,0.11450185
7151,0.21219435
7152,0.2684351
7153,0.1087892
7154,0.23155874
7155,0.030954497
7156,0.15600409
7157,0.23129293
7158,0.13086756
7159,0.1578237
7160,0.2973376
7161,0.10725708
7162,0.11275855
7163,0.27157223
7164,0.21750031
7165,0.039402705
7166,0.38253316
7167,0.23708731
7168,0.14005262
7169,0.07651186
7170,0.13710915
7171,0.1272012
7172,0.21557237
7173,0.25398162
7174,0.16415836
7175,0.35308236
7176,0.117004625
7177,0.18489522
7178,0.02813647
7179,0.22575675
7180,0.21219435
7181,0.2866176
7182,0.46927562
7183,0.21219435
7184,0.06776106
7185,0.14096965
7186,0.15600409
7187,0.28319836
7188,0.33971718
7189,0.028434345
7190,0.7858098
7191,0.08563083
7192,0.19246578
7193,0.20815091
7194,0.065795794
7195,0.2684351
7196,0.065795794
7197,0.28091425
7198,0.2427656
7199,0.18857129
7200,0.21584405
7201,0.261689
7202,0.085630395
7203,0.1749868
7204,0.2427656
7205,0.075716645
7206,0.07495319
7207,0.065367624
7208,0.17510775
7209,0.010352595
7210,0.22575675
7211,0.084060125
7212,0.24512462
7213,0.29128024
7214,0.2427656
7215,0.17415032
7216,0.11097616
7217,0.13174398
7218,0.3999035
7219,0.17510775
7220,0.025649171
7221,0.1668387
7222,0.38981795
7223,0.25384802
7224,0.29471365
7225,0.24582548
7226,0.26033524
7227,0.3096934
7228,0.1682509
7229,0.19246578
7230,0.111225314
7231,0.13021877
7232,0.065795794
7233,0.111225314
7234,0.45597547
7235,0.22575675
7236,0.1855163
7237,0.1749868
7238,0.22085923
7239,0.13791546
7240,0.054280736
7241,0.16415836
7242,0.3767876
7243,0.0738338
7244,0.11587764
7245,0.14407028
7246,0.16535354
7247,0.17084108
7248,0.21840656
7249,0.084060125
7250,0.17595318
7251,0.24582548
7252,0.06276469
7253,0.14005262
7254,0.29160178
7255,0.01003144
7256,0.20629787
7257,0.10418228
7258,0.14005262
7259,0.3999035
7260,0.1600593
7261,0.07005109
7262,0.29471365
7263,0.011081123
7264,0.06193932
7265,0.03735115
7266,0.10858158
7267,0.11450185
7268,0.23851325
7269,0.26230308
7270,0.23738724
7271,0.21750031
7272,0.08652041
7273,0.3096934
7274,0.13710915
7275,0.06948286
7276,0.17773844
7277,0.13330145
7278,0.20867313
7279,0.025992688
7280,0.15671992
7281,0.24582548
7282,0.25923368
7283,0.13710915
7284,0.12251115
7285,0.21584405
7286,0.20629787
7287,0.0738338
7288,0.17415032
7289,0.13710915
7290,0.37169203
7291,0.011575879
7292,0.036630742
7293,0.15415457
7294,0.14096965
7295,0.025649171
7296,0.13710915
7297,0.13021877
7298,0.16856465
7299,0.33374673
7300,0.21750031
7301,0.23738724
7302,0.19246578
7303,0.017088009
7304,0.07202485
7305,0.11421679
7306,0.29471365
7307,0.21537
7308,0.06704986
7309,0.06636786
7310,0.21584405
7311,0.261689
7312,0.13239075
7313,0.29612875
7314,0.065367624
7315,0.07495319
7316,0.3331
7317,0.61961484
7318,0.08352372
7319,0.21219435
7320,0.47532982
7321,0.1855163
7322,0.1851761
7323,0.0738338
7324,0.18122528
7325,0.13217671
7326,0.16448624
7327,0.83072084
7328,0.24484383
7329,0.11450185
7330,0.02590387
7331,0.20815091
7332,0.28893027
7333,0.06293718
7334,0.25425142
7335,0.19124831
7336,0.27157223
7337,0.074182004
7338,0.11700522
7339,0.29800904
7340,0.3947422
7341,0.51679456
7342,0.17415032
7343,0.24140385
7344,0.21219435
7345,0.21584405
7346,0.13174398
7347,0.13021877
7348,0.075716265
7349,0.02590387
7350,0.18500265
7351,0.2000438
7352,0.03886194
7353,0.23535128
7354,0.08820387
7355,0.11409977
7356,0.16240962
7357,0.2193371
7358,0.26387414
7359,0.075716265
7360,0.47573745
7361,0.14005262
7362,0.12202137
7363,0.5304123
7364,0.2427656
7365,0.1028909
7366,0.21750031
7367,0.13710915
7368,0.29471365
7369,0.3047094
7370,0.828469
7371,0.15022221
7372,0.13710915
7373,0.29800904
7374,0.14096965
7375,0.025649171
7376,0.211318
7377,0.29800904
7378,0.26387414
7379,0.011575879
7380,0.21750031
7381,0.012586732
7382,0.2684351
7383,0.22143777
7384,0.012586732
7385,0.33971718
7386,0.22690831
7387,0.16415836
7388,0.12718302
7389,0.06572404
7390,0.22125629
7391,0.20833093
7392,0.21750031
7393,0.08652041
7394,0.21557237
7395,0.26620921
7396,0.23337571
7397,0.069796786
7398,0.011712753
7399,0.17241943
7400,0.13459025
7401,0.18956883
7402,0.24906412
7403,0.14393654
7404,0.20815091
7405,0.065367624
7406,0.070613
7407,0.13459025
7408,0.15618843
7409,0.012586732
7410,0.18712413
7411,0.10970684
7412,0.065367624
7413,0.22937739
7414,0.010352595
7415,0.24863109
7416,0.21750031
7417,0.01584699
7418,0.15618843
7419,0.24608782
7420,0.16415836
7421,0.1603403
7422,0.21219435
7423,0.43269002
7424,0.45381978
7425,0.06376091
7426,0.16415836
7427,0.04515919
7428,0.011460399
7429,0.22126986
7430,0.13330145
7431,0.3948174
7432,0.23738724
7433,0.0738338
7434,0.3844311
7435,0.21584405
7436,0.064839944
7437,0.23398413
7438,0.15757869
7439,0.20833093
7440,0.261689
7441,0.103297815
7442,0.3226863
7443,0.21840656
7444,0.17441867
7445,0.27157223
7446,0.8490823
7447,0.23738724
7448,0.26018628
7449,0.13021877
7450,0.2164219
7451,0.11450185
7452,0.27157223
7453,0.41326156
7454,0.15160523
7455,0.21584405
7456,0.03226634
7457,0.19393921
7458,0.2447681
7459,0.18801814
7460,0.065367624
7461,0.24906412
7462,0.19607475
7463,0.2547374
7464,0.3500967
7465,0.18549162
7466,0.12508415
7467,0.1851761
7468,0.29471365
7469,0.025619913
7470,0.070613
7471,0.1258948
7472,0.24582548
7473,0.115091085
7474,0.13710915
7475,0.15022221
7476,0.303818
7477,0.26230308
7478,0.070613
7479,0.2427656
7480,0.06704986
7481,0.08820387
7482,0.26230308
7483,0.46160594
7484,0.3073593
7485,0.024836905
7486,0.28514686
7487,0.065795794
7488,0.06636786
7489,0.2547374
7490,0.046744376
7491,0.07524413
7492,0.28091425
7493,0.19246578
7494,0.14392243
7495,0.21584405
7496,0.24708806
7497,0.12435606
7498,0.28319836
7499,0.19999243
7500,0.26722592
7501,0.065367624
7502,0.3096934
7503,0.24582548
7504,0.15415457
7505,0.12796007
7506,0.07511668
7507,0.21750031
7508,0.10278547
7509,0.34772244
7510,0.12806319
7511,0.12806319
7512,0.24582548
7513,0.21584405
7514,0.20815091
7515,0.17415032
7516,0.31564087
7517,0.16384172
7518,0.29800904
7519,0.48397735
7520,0.5089584
7521,0.15757869
7522,0.21584405
7523,0.13043718
7524,0.14645989
7525,0.07485644
7526,0.2866176
7527,0.18499397
7528,0.06376091
7529,0.21584405
7530,0.14062299
7531,0.16409734
7532,0.13239075
7533,0.32853615
7534,0.38253316
7535,0.3178198
7536,0.010352595
7537,0.070046246
7538,0.31564087
7539,0.24484383
7540,0.4272387
7541,0.2447681
7542,0.024035946
7543,0.18757194
7544,0.028543193
7545,0.030369598
7546,0.22575675
7547,0.046731852
7548,0.21219435
7549,0.13941638
7550,0.21584405
7551,0.04389261
7552,0.16415836
7553,0.13239075
7554,0.07651186
7555,0.14407028
7556,0.065367624
7557,0.029263679
7558,0.26230308
7559,0.13710915
7560,0.091712326
7561,0.21584405
7562,0.21750031
7563,0.17568296
7564,0.14407028
7565,0.27157223
7566,0.21219435
7567,0.25398162
7568,0.18331319
7569,0.1851761
7570,0.22575675
7571,0.22575675
7572,0.10880793
7573,0.21219435
7574,0.031171812
7575,0.18087389
7576,0.17415032
7577,0.1864222
7578,0.13021877
7579,0.26230308
7580,0.24582548
7581,0.33702856
7582,0.19246578
7583,0.11134044
7584,0.10345876
7585,0.19930375
7586,0.03044411
7587,0.22399186
7588,0.13330145
7589,0.29471365
7590,0.20867313
7591,0.030369598
7592,0.28091425
7593,0.53133565
7594,0.19246578
7595,0.1489905
7596,0.29641497
7597,0.14407028
7598,0.091712326
7599,0.17042863
7600,0.15600409
7601,0.21219435
7602,0.21750031
7603,0.17135979
7604,0.3584021
7605,0.21391498
7606,0.21219435
7607,0.111002155
7608,0.28893027
7609,0.21219435
7610,0.5443695
7611,0.08352372
7612,0.16409734
7613,0.08820387
7614,0.2684351
7615,0.25069577
7616,0.18205312
7617,0.23099847
7618,0.22575675
7619,0.05166442
7620,0.10358058
7621,0.20955761
7622,0.2427656
7623,0.18002918
7624,0.26230308
7625,0.24191755
7626,0.2447681
7627,0.16415836
7628,0.2111327
7629,0.2024095
7630,0.2024095
7631,0.27157223
7632,0.023276785
7633,0.13459025
7634,0.2866176
7635,0.49459925
7636,0.31413203
7637,0.6353227
7638,0.22399186
7639,0.10395842
7640,0.14005262
7641,0.14005262
7642,0.24582548
7643,0.06776106
7644,0.06560392
7645,0.15311271
7646,0.2507349
7647,0.28091425
7648,0.10131278
7649,0.08652041
7650,0.22143777
7651,0.11307857
7652,0.4653631
7653,0.08878468
7654,0.29800904
7655,0.011575879
7656,0.107927956
7657,0.030095756
7658,0.06293718
7659,0.280311
7660,0.30050007
7661,0.27157223
7662,0.036465164
7663,0.2714455
7664,0.22320588
7665,0.13021877
7666,0.2684351
7667,0.17223573
7668,0.2684351
7669,0.37325427
7670,0.12956749
7671,0.16415836
7672,0.2684351
7673,0.15944722
7674,0.20932376
7675,0.3552038
7676,0.12202137
7677,0.20867313
7678,0.22320588
7679,0.123775996
7680,0.41326156
7681,0.23357189
7682,0.20815091
7683,0.03226634
7684,0.29128024
7685,0.036384974
7686,0.24723358
7687,0.31564087
7688,0.19124831
7689,0.18936245
7690,0.28708163
7691,0.08352372
7692,0.21750031
7693,0.14005262
7694,0.13021877
7695,0.031171812
7696,0.39314643
7697,0.12508415
7698,0.07865026
7699,0.34322625
7700,0.15618843
7701,0.1028909
7702,0.23366237
7703,0.24484383
7704,0.20815091
7705,0.28319836
7706,0.21557237
7707,0.48077565
7708,0.06310977
7709,0.070613
7710,0.23738724
7711,0.31068715
7712,0.33702856
7713,0.15415457
7714,0.29471365
7715,0.21584405
7716,0.1258948
7717,0.22690831
7718,0.030576028
7719,0.15600409
7720,0.16847886
7721,0.37169203
7722,0.033628277
7723,0.26620921
7724,0.07232598
7725,0.1851761
7726,0.1603403
7727,0.0317832
7728,0.024035946
7729,0.24582548
7730,0.013041795
7731,0.13330145
7732,0.19427966
7733,0.17568296
7734,0.12202137
7735,0.3096934
7736,0.37191907
7737,0.21219435
7738,0.065367624
7739,0.20815091
7740,0.2427656
7741,0.13043718
7742,0.21557237
7743,0.13021877
7744,0.12772883
7745,0.14232308
7746,0.24708806
7747,0.06704986
7748,0.13239075
7749,0.23738724
7750,0.1258948
7751,0.21584405
7752,0.21219435
7753,0.113665
7754,0.11587764
7755,0.2866176
7756,0.31564087
7757,0.24906412
7758,0.4283678
7759,0.20815091
7760,0.1749868
7761,0.18956883
7762,0.15757869
7763,0.18087389
7764,0.19246578
7765,0.13330145
7766,0.5390324
7767,0.26387414
7768,0.16415836
7769,0.21537
7770,0.115091085
7771,0.20180322
7772,0.24723358
7773,0.26230308
7774,0.13710915
7775,0.12772883
7776,0.087045565
7777,0.17441867
7778,0.13174398
7779,0.1142162
7780,0.051950276
7781,0.079002075
7782,0.08832388
7783,0.031998917
7784,0.6461563
7785,0.08352372
7786,0.26230308
7787,0.029445956
7788,0.29800904
7789,0.5467886
7790,0.69842786
7791,0.21750031
7792,0.3658976
7793,0.078770086
7794,0.2427656
7795,0.065367624
7796,0.15944722
7797,0.16190329
7798,0.030369598
7799,0.014390836
7800,0.25425142
7801,0.11307857
7802,0.06572404
7803,0.49459925
7804,0.16425206
7805,0.2427656
7806,0.24582548
7807,0.3181895
7808,0.24723358
7809,0.13021877
7810,0.1612577
7811,0.3500967
7812,0.07651186
7813,0.065795794
7814,0.07651186
7815,0.21750031
7816,0.12508415
7817,0.18801814
7818,0.14005262
7819,0.19246578
7820,0.065367624
7821,0.23738724
7822,0.1999357
7823,0.20815091
7824,0.29800904
7825,0.19831584
7826,0.3096934
7827,0.06572404
7828,0.14028911
7829,0.22690831
7830,0.26230308
7831,0.07651186
7832,0.21584405
7833,0.33702856
7834,0.13330145
7835,0.2427656
7836,0.30368918
7837,0.065367624
7838,0.30050007
7839,0.13362765
7840,0.14232308
7841,0.29128024
7842,0.25923368
7843,0.28319836
7844,0.28091425
7845,0.07698138
7846,0.19246578
7847,0.111225314
7848,0.06704986
7849,0.14407028
7850,0.16096495
7851,0.42468756
7852,0.0738338
7853,0.3844311
7854,0.07495319
7855,0.2684351
7856,0.07651186
7857,0.052007828
7858,0.29800904
7859,0.19255096
7860,0.19246578
7861,0.070613
7862,0.012586732
7863,0.013041795
7864,0.06376091
7865,0.19246578
7866,0.26387414
7867,0.49836788
7868,0.12202137
7869,0.29563704
7870,0.2447681
7871,0.08652041
7872,0.28893027
7873,0.031998917
7874,0.20629787
7875,0.079002075
7876,0.21584405
7877,0.24582548
7878,0.3420517
7879,0.23738724
7880,0.012586732
7881,0.23738724
7882,0.3658976
7883,0.21699694
7884,0.32517514
7885,0.17210522
7886,0.21584405
7887,0.011575879
7888,0.07651186
7889,0.2684351
7890,0.25923368
7891,0.24582548
7892,0.13174398
7893,0.06357642
7894,0.24582548
7895,0.34665942
7896,0.28514686
7897,0.32624796
7898,0.20833093
7899,0.6252013
7900,0.52435416
7901,0.24140385
7902,0.29471365
7903,0.18549162
7904,0.12806319
7905,0.21584405
7906,0.211318
7907,0.21584405
7908,0.24723358
7909,0.014236198
7910,0.26620921
7911,0.28106973
7912,0.15661852
7913,0.2684351
7914,0.16415836
7915,0.22320588
7916,0.31564087
7917,0.15007864
7918,0.23129293
7919,0.53133565
7920,0.013485698
7921,0.37169203
7922,0.23738724
7923,0.18499397
7924,0.20629787
7925,0.18577352
7926,0.16289793
7927,0.29612875
7928,0.07651186
7929,0.13174398
7930,0.41326156
7931,0.32184157
7932,0.23357189
7933,0.013733211
7934,0.2323773
7935,0.12625076
7936,0.012232406
7937,0.19246578
7938,0.12585606
7939,0.20815091
7940,0.01003144
7941,0.064839944
7942,0.091712326
7943,0.11409977
7944,0.14232308
7945,0.34887108
7946,0.12796988
7947,0.13021877
7948,0.18577352
7949,0.16415836
7950,0.21750031
7951,0.2684351
7952,0.13710915
7953,0.18956883
7954,0.2017687
7955,0.20815091
7956,0.2941559
7957,0.19321768
7958,0.20418891
7959,0.5823228
7960,0.18936245
7961,0.08563083
7962,0.3267437
7963,0.19246578
7964,0.25503054
7965,0.1578237
7966,0.15022221
7967,0.091712326
7968,0.030325044
7969,0.2111327
7970,0.0738338
7971,0.13710915
7972,0.37169203
7973,0.08352372
7974,0.013041795
7975,0.12718302
7976,0.21557237
7977,0.12202137
7978,0.1119179
7979,0.19124831
7980,0.1682509
7981,0.16415836
7982,0.07698138
7983,0.2866176
7984,0.08323999
7985,0.11716642
7986,0.17415032
7987,0.1099
7988,0.079002075
7989,0.13021877
7990,0.35308236
7991,0.17002812
7992,0.07698138
7993,0.25923368
7994,0.07495319
7995,0.031090379
7996,0.111225314
7997,0.29800904
7998,0.13330145
7999,0.21865766
8000,0.120353416
8001,0.13330145
8002,0.18122528
8003,0.21766016
8004,0.28106973
8005,0.011575879
8006,0.15624976
8007,0.26620921
8008,0.45005465
8009,0.02703048
8010,0.14985313
8011,0.06704986
8012,0.091531456
8013,0.21584405
8014,0.012586732
8015,0.440594
8016,0.14232308
8017,0.18857129
8018,0.1682509
8019,0.1603403
8020,0.119731076
8021,0.13239075
8022,0.23357189
8023,0.1682509
8024,0.010352595
8025,0.17415032
8026,0.37248936
8027,0.22271906
8028,0.18956883
8029,0.31068715
8030,0.14005262
8031,0.1999357
8032,0.07651186
8033,0.13021877
8034,0.16879989
8035,0.010288122
8036,0.059034433
8037,0.28514686
8038,0.08352372
8039,0.33547488
8040,0.7793976
8041,0.07511668
8042,0.13330145
8043,0.3329102
8044,0.20815091
8045,0.16448624
8046,0.070613
8047,0.29350683
8048,0.21584405
8049,0.5684155
8050,0.13217671
8051,0.033628277
8052,0.13021877
8053,0.2684351
8054,0.31016254
8055,0.06376091
8056,0.53133565
8057,0.309784
8058,0.065795794
8059,0.2684351
8060,0.06704986
8061,0.0738338
8062,0.2526419
8063,0.26033524
8064,0.18956883
8065,0.21219435
8066,0.16930634
8067,0.2024095
8068,0.3719167
8069,0.14788297
8070,0.012586732
8071,0.08352372
8072,0.070613
8073,0.4731719
8074,0.3719167
8075,0.23738724
8076,0.02590387
8077,0.19246578
8078,0.13239075
8079,0.13710915
8080,0.11031411
8081,0.23357189
8082,0.1682509
8083,0.309784
8084,0.16240962
8085,0.29128024
8086,0.29128024
8087,0.18087389
8088,0.07431302
8089,0.2684351
8090,0.24582548
8091,0.32517514
8092,0.12772883
8093,0.06636786
8094,0.3046819
8095,0.16415836
8096,0.2536321
8097,0.21391498
8098,0.030831939
8099,0.08352372
8100,0.35659748
8101,0.13021877
8102,0.025649171
8103,0.13330145
8104,0.13300273
8105,0.29350683
8106,0.24708806
8107,0.06293718
8108,0.14232308
8109,0.0317832
8110,0.14232308
8111,0.010352595
8112,0.21487887
8113,0.18549162
8114,0.070613
8115,0.234742
8116,0.17441867
8117,0.26920033
8118,0.1578237
8119,0.1618973
8120,0.16031015
8121,0.11450185
8122,0.2684351
8123,0.25425142
8124,0.065367624
8125,0.21537
8126,0.21219435
8127,0.044078887
8128,0.20815091
8129,0.048526917
8130,0.28091425
8131,0.51679456
8132,0.011575879
8133,0.2024095
8134,0.15757869
8135,0.28514686
8136,0.13021877
8137,0.12251115
8138,0.21487887
8139,0.5467886
8140,0.28514686
8141,0.02590387
8142,0.1851761
8143,0.07853673
8144,0.13174398
8145,0.010352595
8146,0.29800904
8147,0.13085455
8148,0.11764814
8149,0.25217697
8150,0.111225314
8151,0.21584405
8152,0.25384802
8153,0.23357189
8154,0.13021877
8155,0.11193861
8156,0.19321768
8157,0.15931484
8158,0.05037637
8159,0.13459025
8160,0.2447681
8161,0.17135979
8162,0.06334621
8163,0.31564087
8164,0.03226634
8165,0.24906412
8166,0.14005262
8167,0.34097648
8168,0.064839944
8169,0.20629787
8170,0.08652041
8171,0.55198
8172,0.1851761
8173,0.23256236
8174,0.065795794
8175,0.11587764
8176,0.07698138
8177,0.21750031
8178,0.17111845
8179,0.13847645
8180,0.1864222
8181,0.15022221
8182,0.24723358
8183,0.50029725
8184,0.035606977
8185,0.059034433
8186,0.2427656
8187,0.40144232
8188,0.079700604
8189,0.10159301
8190,0.09008559
8191,0.1852685
8192,0.13710915
8193,0.1087892
8194,0.061202154
8195,0.22143777
8196,0.23738724
8197,0.13847645
8198,0.23738724
8199,0.1999357
8200,0.14096965
8201,0.117004625
8202,0.26830593
8203,0.21645272
8204,0.2684351
8205,0.13330145
8206,0.10858158
8207,0.012650963
8208,0.1612577
8209,0.5684155
8210,0.06842663
8211,0.2447681
8212,0.031942014
8213,0.37521943
8214,0.06704986
8215,0.17511821
8216,0.19246578
8217,0.27157223
8218,0.3284908
8219,0.14005262
8220,0.31068715
8221,0.22575675
8222,0.08352372
8223,0.21584405
8224,0.24582548
8225,0.15757869
8226,0.010288122
8227,0.06776106
8228,0.16535354
8229,0.14005262
8230,0.15415457
8231,0.261689
8232,0.16662957
8233,0.23267774
8234,0.087267175
8235,0.10545431
8236,0.17510775
8237,0.13330145
8238,0.13239075
8239,0.15600409
8240,0.1855163
8241,0.11421679
8242,0.011575879
8243,0.2427656
8244,0.24582548
8245,0.21840656
8246,0.42142898
8247,0.15158367
8248,0.16847886
8249,0.16835234
8250,0.13021877
8251,0.24140385
8252,0.21750031
8253,0.39314643
8254,0.3589527
8255,0.07698138
8256,0.3999035
8257,0.16415836
8258,0.24863109
8259,0.1600593
8260,0.15600409
8261,0.21537
8262,0.18857129
8263,0.27157223
8264,0.14596787
8265,0.4272387
8266,0.14232308
8267,0.08477657
8268,0.21750031
8269,0.15781015
8270,0.16415836
8271,0.21333116
8272,0.3420517
8273,0.19246578
8274,0.1640013
8275,0.31564087
8276,0.23535128
8277,0.23357189
8278,0.20815091
8279,0.14005262
8280,0.3355229
8281,0.22575675
8282,0.13021877
8283,0.36433387
8284,0.18087389
8285,0.27044383
8286,0.26230308
8287,0.18712413
8288,0.20815091
8289,0.028985802
8290,0.1578237
8291,0.2730914
8292,0.06704986
8293,0.06560392
8294,0.16415836
8295,0.062252603
8296,0.08352372
8297,0.18311816
8298,0.023106044
8299,0.07582437
8300,0.06376091
8301,0.29128024
8302,0.010352595
8303,0.44960493
8304,0.3331
8305,0.065367624
8306,0.3096934
8307,0.24140385
8308,0.1851761
8309,0.38981795
8310,0.45381978
8311,0.11253403
8312,0.13021877
8313,0.33971718
8314,0.24006937
8315,0.11795788
8316,0.21557237
8317,0.69842786
8318,0.0738338
8319,0.16425206
8320,0.20815091
8321,0.06572404
8322,0.21584405
8323,0.12202137
8324,0.3767876
8325,0.025992688
8326,0.2866176
8327,0.19774264
8328,0.17415032
8329,0.23738724
8330,0.2866176
8331,0.26230308
8332,0.025992688
8333,0.08088884
8334,0.12025732
8335,0.24582548
8336,0.29800904
8337,0.123775996
8338,0.28319836
8339,0.16415836
8340,0.119731076
8341,0.17415032
8342,0.1851761
8343,0.13380903
8344,0.24582548
